stop_id,stop_name,stop_lat,stop_lon
de:15084:30352,"Döschwitz, Feuerwehr",51.064268,12.058992
de:14522:80380,"Döschütz (Großweitzschen), Abzweig Rittmitz",51.168769,13.113394
de:14522:80379,"Döschütz (Großweitzschen), Ortsmitte",51.169149,13.108221
de:15088:9735,"Dößel, Hamstergasse",51.615056,11.793945
de:14522:80177,Dürrweitzschen (Döbeln),51.150800,13.206759
de:14729:16017,Dürrweitzschen (Thümmlitzwalde),51.210485,12.860584
de:14729:13507,"Ebersbach (Bad Lausick), Kirche",51.099655,12.695793
de:14729:30221,"Ebersbach (Bad Lausick), Thierbaumer Str.",51.101762,12.703388
de:14522:80179,"Ebersbach (Lkr. Mittelsachsen), Am Rosenbeet",51.097022,13.124981
de:14522:80180,"Ebersbach (Lkr. Mittelsachsen), Feuerwehr",51.100140,13.108490
de:14522:80106,"Ebersbach (Lkr. Mittelsachsen), Greußnig",51.100088,13.132125
de:14522:80181,"Ebersbach (Lkr. Mittelsachsen), Kindergarten",51.098409,13.115520
de:15084:5680,Ebersroda,51.251183,11.772989
de:15084:5681,"Ebersroda, Mühle",51.253908,11.765001
de:15084:4385,"Eckartsberga, Buttstädter Str.",51.119643,11.548931
de:15084:4436,"Eckartsberga, Funkturm",51.136433,11.535508
de:15084:4384,"Eckartsberga, Hauptstr.",51.120376,11.555714
de:15084:4421,"Eckartsberga, Markt",51.122776,11.560661
de:15084:4383,"Eckartsberga, Neue Str.",51.122554,11.562992
de:16077:13391,"Ehrenberg (Altenburg), Abzweig Zschechwitz",50.957770,12.457309
de:16077:12230,"Ehrenberg (Altenburg), Alte Schmiede",50.954689,12.459927
de:16077:12605,"Ehrenberg (Altenburg), Schule",50.958214,12.457199
de:14522:80011,"Ehrenberg (Kriebstein), Denkmal",51.043460,13.038995
de:14522:80012,"Ehrenberg (Kriebstein), Ortseingang",51.041259,13.030087
de:16077:12236,"Ehrenhain (Nobitz), Bahnhof (Bus)",50.944496,12.513031
de:16077:10747,"Ehrenhain (Nobitz), Kurt-Pester-Platz",50.939257,12.510799
de:16077:12343,"Ehrenhain (Nobitz), Schellzehne",50.931597,12.506550
de:16077:12237,"Ehrenhain (Nobitz), Zentrum",50.939958,12.509628
de:14729:11009,"Eicha (b. Grimma), Naunhofer Str.",51.295879,12.570916
de:14522:88002,"Eichardt, Wendestelle",51.176272,13.024784
de:06636:206285,Eichenberg,51.374823,9.921482
de:14730:8010095,Eilenburg,51.451851,12.637013
de:14730:8010161,Eilenburg Ost,51.463424,12.667772
de:14730:13523,"Eilenburg, Am Anger",51.457909,12.627955
de:14730:11195,"Eilenburg, Am Ehrenfriedhof",51.457261,12.616057
de:14730:10647,"Eilenburg, Bahnhof (Bus)",51.453073,12.636897
de:14730:15845,"Eilenburg, Bergstr./Mühlstr.",51.457846,12.624495
de:14730:30305,"Eilenburg, Bernhardistr.",51.463592,12.631746
de:14730:22573,"Eilenburg, Dorotheenstr.",51.461540,12.630920
de:14730:10847,"Eilenburg, Dr.-Külz-Ring",51.458133,12.634363
de:14730:12384,"Eilenburg, Dübener Landstr.",51.477560,12.663688
de:14730:10976,"Eilenburg, Einkaufszentrum",51.464912,12.675313
de:14730:15846,"Eilenburg, Franz-Mehring-Str.",51.460654,12.640624
de:14730:30701,"Eilenburg, Gabelweg (Gymnasium)",51.468454,12.662424
de:14730:10885,"Eilenburg, Grenzstr.",51.455172,12.619648
de:14730:10649,"Eilenburg, Gustav-Raute-Str.",51.458166,12.639375
de:14730:12939,"Eilenburg, Hallesche Str.",51.461303,12.615931
de:14730:15847,"Eilenburg, Hartmannstr./S-Bahnhof Ost",51.464993,12.666984
de:14730:30703,"Eilenburg, Kospaer Landstr.",51.458016,12.614922
de:14730:12379,"Eilenburg, Krankenhaus",51.459514,12.619978
de:14730:12231,"Eilenburg, Kranoldstr.",51.457569,12.640652
de:14730:12526,"Eilenburg, Leipziger Str.",51.459430,12.630825
de:14730:13522,"Eilenburg, Lilienstr.",51.453935,12.618068
de:14730:20031,"Eilenburg, Martin-Rinckart-Gymnasium",51.468635,12.664973
de:14730:10903,"Eilenburg, Naherholung",51.474657,12.673405
de:14730:10899,"Eilenburg, Nordring",51.461519,12.636533
de:14730:15850,"Eilenburg, Ostbahnhofstr.",51.467061,12.663824
de:14730:11037,"Eilenburg, Puschkinstr.",51.469853,12.661961
de:14730:11035,"Eilenburg, Rosa-Luxemburg-Str.",51.470988,12.666501
de:14730:12935,"Eilenburg, Rödgener Landstr.",51.465149,12.607540
de:14730:30302,"Eilenburg, Rödgener Siedlung",51.470973,12.596813
de:14730:20083,"Eilenburg, Rödgener Str.",51.460175,12.614575
de:14730:30721,"Eilenburg, Schanzberg/AWO",51.459971,12.595515
de:14730:30722,"Eilenburg, Schanzberg/Sportspar",51.463096,12.595084
de:14730:30723,"Eilenburg, Schanzberg/Stockmeier",51.461811,12.590938
de:14730:11737,"Eilenburg, Sportzentrum",51.466413,12.623102
de:14730:30700,"Eilenburg, Str. der Jugend",51.455350,12.613588
de:14730:11858,"Eilenburg, Torgauer Landstr.",51.467507,12.665098
de:14730:20211,"Eilenburg, Weinbergstr./Friedhof",51.448744,12.620463
de:14730:22476,"Eilenburg, Wendeschleife Wedelwitz",51.447250,12.620518
de:14730:12678,"Eilenburg, Wurzener Platz",51.466115,12.656118
de:14730:10857,"Eilenburg, Ziegelstr.",51.463502,12.646480
de:14729:10794,Eisdorf (Kitzen),51.224694,12.203613
de:15088:9751,"Eisdorf (Teutschenthal), Bahnhof (Bus)",51.464602,11.820894
de:15088:9745,"Eisdorf (Teutschenthal), Hallesche Str.",51.457465,11.823433
de:15088:30600,"Eisdorf (Teutschenthal), Kirschberg",51.460883,11.822248
de:15088:9666,"Eisdorf (Teutschenthal), Pappelgrund",51.461183,11.844402
de:16056:8010097,Eisenach Hbf,50.976922,10.331986
de:12067:900311307,Eisenhüttenstadt,52.147980,14.658435
de:15088:9766,"Eismannsdorf, Zum Dorfplatz",51.566132,12.093889
de:14729:11217,Elbisbach (Eulatal),51.104187,12.639992
de:14730:918,"Elsnig, Abzweig B182",51.608650,12.926122
de:15082:8011484,Elsnigk (Anh),51.790800,12.059072
de:15091:8011486,Elster (Elbe),51.832331,12.827705
de:14730:19894,Elsterberg (Arzberg),51.548486,13.157592
de:14729:13027,"Elstertrebnitz, A-Dorf",51.153386,12.242574
de:14729:13033,"Elstertrebnitz, Kaufmann",51.144828,12.231124
de:14729:13029,"Elstertrebnitz, Schule",51.146967,12.235376
de:12062:900415502,Elsterwerda,51.459677,13.516428
de:12062:900415167,Elsterwerda-Biehla,51.472227,13.519271
de:16077:11946,Engertsdorf (Ziegelheim),50.923128,12.572868
de:15087:8011496,Erdeborn,51.468799,11.636965
de:14729:11022,"Erdmannshain, Kirche",51.287091,12.577188
de:14729:10923,"Erdmannshain, Sachsenklinik",51.290077,12.574237
de:16051:8010101,Erfurt Hbf,50.972356,11.037993
de:16051:8011502,Erfurt-Bischleben,50.933768,10.988439
de:14522:51500,Erlau (Sachs),51.008630,12.943035
de:14729:30620,"Erlbach (Colditz), Eisberg",51.104054,12.864596
de:14729:16883,"Erlbach (Colditz), Talstr.",51.114924,12.879592
de:14729:16884,"Erlbach (Colditz), Wendestelle",51.112621,12.874198
de:14522:80013,Erlebach (Kriebstein),51.022840,13.026733
de:15088:9678,"Ermlitz, An der Mühle",51.391006,12.162097
de:15088:9681,"Ermlitz, Pestalozzistr.",51.391108,12.157002
de:14729:11479,"Eschefeld (Frohburg), Feuerwehr",51.037615,12.520391
de:14729:12057,"Eschefeld (Frohburg), Kulturhaus",51.042955,12.516261
de:14729:19876,"Espenhain, Industriegebiet",51.183720,12.483895
de:14729:12614,"Espenhain, Otto-Heinig-Str.",51.191861,12.468668
de:14729:12626,"Espenhain, Schule",51.192834,12.461929
de:15088:9679,Esperstedt (b. Querfurt),51.424195,11.672684
de:15088:30881,"Esperstedt (b. Querfurt), Bahnhofstr./Spielpatz",51.421189,11.678706
de:15088:30982,"Esperstedt (b. Querfurt), Friedhof",51.421234,11.666083
de:15088:22571,"Esperstedt (b. Querfurt), Kindergarten",51.423529,11.668762
de:15088:30983,"Esperstedt (b. Querfurt), Querfurter Str.",51.419158,11.660527
de:15088:30882,"Esperstedt (b. Querfurt), Waidastr.",51.423560,11.678442
de:14522:60063,"Etzdorf (Striegistal), Ehem. Linde",51.047219,13.167631
de:14522:60065,"Etzdorf (Striegistal), Gasthof",51.051747,13.185361
de:14522:60064,"Etzdorf (Striegistal), Gemeindeverwaltung",51.048890,13.174231
de:14522:60443,"Etzdorf (Striegistal), Viebigtweg",51.049701,13.200987
de:15088:9680,"Etzdorf (Teutschenthal), Alte Hauptstr.",51.430317,11.759523
de:14729:12212,Etzoldshain (Bad Lausick),51.159574,12.666693
de:15084:4226,"Etzoldshain (Könderitz), Abzweig",51.089070,12.209614
de:16077:31071,Eugenschacht (Starkenberg),51.002883,12.309532
de:14729:13429,"Eula (Borna), Gewerbegebiet",51.152484,12.509005
de:14729:12623,"Eula (Borna), Kirche",51.151313,12.513577
de:14729:12618,"Eula (Borna), Wartehalle",51.150311,12.511600
de:14729:13028,Eulau (Elstertrebnitz),51.158911,12.243720
de:15084:5652,Eulau (Naumburg),51.179400,11.854803
de:15084:5657,"Eulau (Naumburg), Zur Heide",51.177214,11.848946
de:14730:17339,Eulenau,51.563326,13.040902
de:14730:10642,Falkenberg (b. Torgau),51.614576,12.768857
de:12062:900415345,Falkenberg(Elster),51.583620,13.247685
de:16077:12339,Falkenhain (Meuselwitz),51.073932,12.301711
de:14522:80014,Falkenhain (Mittweida),51.021048,12.992255
de:14729:16887,"Falkenhain (Sachsen), Gemeindeverwaltung",51.398635,12.870908
de:14729:30911,"Falkenhain (Sachsen), Karl-Marx-Str.",51.396114,12.875353
de:14729:16885,"Falkenhain (Sachsen), Kühnitzscher Weg",51.392492,12.877447
de:14729:16888,"Falkenhain (Sachsen), Schule",51.399143,12.871857
de:14729:16886,"Falkenhain (Sachsen), Wurzener Str.",51.399070,12.869435
de:15088:2598,Farnstädt,51.427535,11.567161
de:15088:9683,"Farnstädt, Kaufhalle",51.429287,11.572523
de:15088:9684,"Farnstädt, Schule",51.431296,11.573154
de:09475:8905,Feilitzsch,50.364324,11.934034
de:12062:900415464,Fermerswalde,51.642998,13.173589
de:12062:900415474,"Fermerswalde, Berg",51.643265,13.178413
de:12062:900415475,"Fermerswalde, Ort",51.647572,13.189262
de:16077:30920,Fichtenhainichen (Rositz),51.013599,12.381665
de:15088:2034,"Fienstedt, Elisabeth-Zeidler-Str.",51.551552,11.786963
de:12067:900311232,Finkenheerd,52.249419,14.569595
de:12062:900415005,Finsterwalde (Niederlausitz) ,51.637001,13.710388
de:14522:80183,"Fischendorf (Leisnig), Harling",51.174279,12.915166
de:14522:80184,"Fischendorf (Leisnig), Muldenbrücke",51.165882,12.925796
de:16077:13457,Flemmingen (Jückelberg),50.935057,12.621103
de:15084:4363,"Flemmingen (Naumburg), Dorfplatz",51.132029,11.767226
de:15084:4362,"Flemmingen (Naumburg), Teich",51.133783,11.770217
de:14730:17543,"Fliegerhorst (Oschatz), Alte Wache",51.294384,13.066048
de:14730:17544,"Fliegerhorst (Oschatz), Finkenweg",51.294002,13.059186
de:14730:19928,"Flughafen Leipzig/Halle, Zentralgebäude",51.423315,12.223639
de:14729:11477,"Flößberg (Eulatal), Neulandsiedlung",51.121258,12.567919
de:14729:11475,"Flößberg (Eulatal), Siedlung",51.135307,12.605336
de:14729:11936,"Flößberg (Eulatal), Teich",51.123876,12.592828
de:14729:11481,"Flößberg (Eulatal), Wartehalle",51.124437,12.585998
de:16077:12334,"Fockendorf, Schulstr.",51.048712,12.465710
de:16077:12331,"Fockendorf, Trebener Str.",51.052704,12.459646
de:14522:80185,Forchheim (Ziegra-Knobelsdorf),51.107179,13.075742
de:14729:11773,"Frankenheim (b. Leipzig), Friedenseiche",51.337983,12.236448
de:14729:11774,"Frankenheim (b. Leipzig), Gewerbegebiet",51.340060,12.229631
de:14729:11766,"Frankenheim (b. Leipzig), Hopfenweg",51.338896,12.243072
de:12053:900360000,Frankfurt (Oder) ,52.336416,14.546496
de:15088:8011560,Frankleben,51.309561,11.937582
de:15088:31166,"Frankleben, Geiselbrücke",51.312850,11.930860
de:15088:9688,"Frankleben, Kastanienstr.",51.314261,11.936987
de:15088:22468,"Frankleben, Merseburger Str.",51.312539,11.933261
de:15088:31167,"Frankleben, Müchelner Str.",51.313316,11.929519
de:15088:30357,"Frankleben, Paulahof",51.307957,11.934561
de:15088:22472,"Frankleben, Weißenfelser Str.",51.311394,11.931596
de:15084:4445,Frankroda (Wischroda),51.157703,11.566056
de:15088:5128,Franzigmark (Morl),51.531603,11.915174
de:14729:16890,Frauendorf (Thümmlitzwalde),51.214489,12.848520
de:14729:12672,"Frauendorf (b. Geithain), Bahnbrücke",51.058773,12.620085
de:14729:12782,"Frauendorf (b. Geithain), Gemeindeverwaltung",51.072750,12.622919
de:14729:12783,"Frauendorf (b. Geithain), Schule",51.073691,12.627660
de:14729:16892,Frauwalde (Falkenhain),51.401081,12.917122
de:14729:31134,"Frauwalde (Falkenhain), Erlenweg",51.402727,12.923827
de:15089:8011564,Freckleben,51.702365,11.544130
de:14522:70228,Freiberg (Sachs) ,50.908725,13.344141
de:14522:70178,"Freiberg (Sachsen), Annaberger Str.",50.911568,13.339289
de:14522:70238,"Freiberg (Sachsen), Busbahnhof",50.914455,13.344352
de:14522:79981,"Freiberg (Sachsen), Frauensteiner Str.",50.905930,13.362121
de:14522:70211,"Freiberg (Sachsen), Frauensteiner Str./Dammstr.",50.908136,13.360365
de:14522:70174,"Freiberg (Sachsen), Frauensteiner Str./Landratsamt",50.912365,13.355283
de:14522:70239,"Freiberg (Sachsen), Gewerbegebiet PAMA",50.903298,13.364193
de:14522:70181,"Freiberg (Sachsen), Leipziger Str.",50.921503,13.338180
de:14522:70400,"Freiberg (Sachsen), Leipziger Str./Schulweg",50.927793,13.330583
de:14522:70180,"Freiberg (Sachsen), Schlossplatz",50.919229,13.339818
de:14522:70179,"Freiberg (Sachsen), Wallstr.",50.917461,13.339966
de:15084:4331,"Freiroda (Crölpa-Löbschütz), Haltestelle",51.107686,11.726880
de:14730:13102,"Freiroda (Schkeuditz), Bürgerhaus",51.421986,12.264791
de:14730:10946,"Freiroda (Schkeuditz), Hauptstr.",51.423042,12.273970
de:14713:16785,Freizeitpark Belantis (b. Leipzig),51.250463,12.314311
de:14729:30265,"Fremdiswalde, Oberdorf",51.299115,12.856909
de:14729:16895,"Fremdiswalde, Unterdorf",51.297898,12.824976
de:14729:16896,"Fremdiswalde, Waage",51.297337,12.841526
de:15082:8011571,Frenz,51.749194,11.898933
de:15084:8011573,Freyburg (Unstrut),51.209079,11.767313
de:15084:4315,"Freyburg (Unstrut), Bahnhof (Bus)",51.209268,11.767276
de:15084:4292,"Freyburg (Unstrut), Busbahnhof/Querfurter Str.",51.220620,11.766683
de:15084:20236,"Freyburg (Unstrut), Edelacker",51.212213,11.778461
de:15084:5656,"Freyburg (Unstrut), Ehrauberge",51.201091,11.779981
de:15084:4291,"Freyburg (Unstrut), Kirchstr.",51.212291,11.770249
de:15084:5666,"Freyburg (Unstrut), Siedlung",51.223356,11.774150
de:15087:5441,Friedeburg (Saale),51.620042,11.743846
de:15087:9797,"Friedeburg (Saale), Siedlung",51.612337,11.739237
de:15088:9697,Friedensdorf,51.350489,12.063834
de:15088:9698,"Friedensdorf, Abzweig",51.359374,12.060320
de:15088:31095,"Friedrichsschwerz, Alter Mühlberg",51.548638,11.859166
de:15088:31096,"Friedrichsschwerz, An der Trift",51.549642,11.855419
de:14729:8011588,Frohburg,51.069159,12.559288
de:14729:12779,"Frohburg, Abzweig zum Bahnhof",51.066009,12.556999
de:14729:13449,"Frohburg, Altenburger Str.",51.054099,12.551819
de:14729:11616,"Frohburg, Bahnhof (Bus)",51.069207,12.559200
de:14729:12778,"Frohburg, Greifenhainer Str.",51.058057,12.567133
de:14729:30273,"Frohburg, Markt",51.056509,12.559209
de:14729:12781,"Frohburg, Peniger Str.",51.052639,12.555174
de:14729:12777,"Frohburg, Schule",51.056479,12.553700
de:14729:10726,"Frohburg, Str. des 3. Oktober",51.055088,12.552437
de:14729:12780,"Frohburg, Zentralhaltestelle",51.059361,12.556204
de:16077:13017,"Frohnsdorf (b. Altenburg), Abzweig Wiesebach",50.954982,12.579827
de:16077:13021,"Frohnsdorf (b. Altenburg), Gasthof",50.943414,12.578780
de:16077:13023,"Frohnsdorf (b. Altenburg), Oberdorf",50.935361,12.585049
de:15089:8010119,Frose,51.793636,11.374843
de:15084:4422,Fränkenau (Bad Kösen),51.140158,11.706528
de:16067:8010118,Fröttstädt,50.930357,10.573019
de:15088:9802,"Frößnitz (Petersberg), Köthener Str.",51.586701,11.944205
de:14730:17340,Fuchs,51.451463,13.164978
de:14729:11024,"Fuchshain (Naunhof), Feldstr.",51.279008,12.539325
de:14729:11018,"Fuchshain (Naunhof), Kirche",51.281779,12.535710
de:14729:11098,"Fuchshain (Naunhof), Schulstr.",51.283613,12.530359
de:06633:203281,Fuldatal-Ihringshausen,51.348591,9.526070
de:14729:16889,Förstgen (Grossbothen),51.190789,12.786421
de:14522:80186,Gadewitz (Großweitzschen),51.159210,13.123541
de:14522:80372,"Gadewitz (Großweitzschen), Brücke B169",51.159010,13.124340
de:14730:13079,Gallen (Jesewitz),51.432867,12.549607
de:14730:31065,"Gallen, Jesewitzer Str.",51.428700,12.550140
de:14522:80386,Gallschütz (Großweitzschen),51.194651,13.030625
de:14730:17342,Ganzig (Liebschützberg),51.289133,13.185246
de:14730:30720,"Ganzig (Liebschützberg), Siedlung",51.287195,13.192384
de:16077:13034,Garbisdorf (Göpfersdorf),50.923010,12.602111
de:16077:11813,Garbus (Nobitz),50.950997,12.514532
de:16077:12873,Gardschütz (Saara),50.944126,12.424170
de:15089:22723,"Garsena, Dorfstr.",51.648866,11.792917
de:15089:1610,"Garsena, Hallesche Str.",51.649757,11.793666
de:14730:17343,"Gastewitz (Naundorf), Abzweig Zeicha",51.233815,13.126523
de:15089:8011599,Gatersleben,51.828111,11.291362
de:15088:9708,"Gatterstädt (Querfurt), Große Str.",51.401361,11.551293
de:15088:9709,"Gatterstädt (Querfurt), Kaufhalle",51.401788,11.542405
de:14729:10673,"Gatzen (Groitzsch), Gasthof",51.124164,12.254814
de:14730:17344,Gaudlitz (Mügeln),51.211656,13.032226
de:14730:17345,"Gaunitz (Liebschützberg), Gewerbegebiet",51.321249,13.112519
de:14730:17346,"Gaunitz (Liebschützberg), Wellerswalder Str.",51.335908,13.128090
de:14522:80190,"Gebersbach (Ziegra-Knobelsdorf), Bad",51.087181,13.067384
de:14522:80191,"Gebersbach (Ziegra-Knobelsdorf), Gärtner",51.079759,13.055838
de:14522:80192,"Gebersbach (Ziegra-Knobelsdorf), Kleine Otzdorfer Str.",51.084328,13.070289
de:16062:8011602,Gebra (Hainleite),51.427155,10.595388
de:14729:8010122,Geithain,51.058217,12.697455
de:14729:12940,"Geithain, Altdorf",51.055000,12.687480
de:14729:11581,"Geithain, Bahnhof (Bus)",51.057998,12.697593
de:14729:12785,"Geithain, Dresdener Str. 35",51.051860,12.702582
de:14729:11586,"Geithain, Gasthof Ottenhain",51.065212,12.709429
de:14729:11301,"Geithain, Gymnasium",51.058029,12.686109
de:14729:12784,"Geithain, Schillerstr.",51.058706,12.691985
de:14522:88007,Geleitshäuser (Mochau),51.137346,13.226177
de:16052:8010125,Gera Hbf,50.883421,12.077092
de:16052:8010126,Gera Süd,50.871159,12.076443
de:16052:152188,"Gera, Busbahnhof",50.882292,12.077265
de:16052:152177,"Gera, Flugplatz",50.882447,12.130890
de:16052:152149,"Gera, Hermsdorf",50.962590,12.153608
de:16052:152257,"Gera, Kurt-Keicher-Straße",50.892318,12.085860
de:16052:152047,"Gera, Ostfriedhof",50.883261,12.100057
de:16052:152094,"Gera, Ronneburger Str.",50.880487,12.117114
de:16052:152008,"Gera, Str. des Bergmanns",50.892637,12.080478
de:16052:8011619,Gera-Langenberg,50.916971,12.047200
de:16052:8011623,Gera-Zwötzen,50.850050,12.082181
de:14730:11226,Gerbisdorf (Schkeuditz),51.439656,12.290741
de:14729:8011626,Gerichshain,51.353880,12.587444
de:14729:30977,"Gerichshain (Machern), Gewerbegebiet",51.354739,12.575425
de:14729:30978,"Gerichshain (Machern), Johannesring",51.358584,12.589369
de:14729:16899,"Gerichshain (Machern), Leipziger Str.",51.356007,12.580421
de:14729:30056,"Gerichshain (Machern), S-Bahnhof (Bus)",51.353185,12.587137
de:14522:60277,"Geringswalde, Bahnhof (Bus)",51.072888,12.907432
de:14522:60295,"Geringswalde, Bahnhofstr.",51.076983,12.906007
de:14522:60004,"Geringswalde, Busbahnhof",51.075985,12.907079
de:14522:60284,"Geringswalde, Dresdener Str.",51.079253,12.909925
de:14522:60548,"Geringswalde, Markt",51.077383,12.904799
de:14522:60279,"Geringswalde, Rochlitzer Str.",51.072406,12.898983
de:16061:8012492,Gernrode-Niederorschel,51.383224,10.416533
de:15084:4381,Gernstedt (Taugwitz),51.117259,11.612894
de:14522:80270,"Gersdorf (b. Leisnig), Abzweig B176",51.103432,12.934908
de:14522:80193,"Gersdorf (b. Leisnig), Feuerwehr",51.114378,12.939154
de:14522:80194,"Gersdorf (b. Leisnig), Gedenkstein",51.102387,12.933091
de:14522:80195,"Gersdorf (b. Leisnig), Kreuzung Pfarrhäuser",51.119956,12.950247
de:14522:80196,"Gersdorf (b. Leisnig), Oberdorf",51.108080,12.937889
de:14522:80197,"Gersdorf (b. Leisnig), Pfarrhäuser",51.120073,12.951328
de:14522:80198,"Gersdorf (b. Leisnig), Unterdorf",51.121793,12.938214
de:14522:80221,"Gersdorf (b. Leisnig), Wendestelle",51.123495,12.939202
de:16077:13020,Gerstenberg,51.030340,12.440210
de:15084:7575,"Gerstewitz (Zorbau), L",51.190130,12.036249
de:15084:3465,"Gerstewitz, Ort",51.191568,12.034856
de:06636:209615,Gertenbach,51.379874,9.804389
de:14522:88005,Gertitzsch,51.096814,13.220346
de:14729:12474,"Gestewitz (Borna), Bergweg",51.156674,12.506349
de:14729:30732,"Gestewitz (Borna), Neue Str.",51.158859,12.504227
de:14729:12198,"Gestewitz (Borna), Ort",51.155939,12.508067
de:15088:9716,Geusa,51.339684,11.947168
de:15088:27501,"Geusa, Beunaer Weg",51.335251,11.938229
de:15088:9713,"Geusa, Dorfplatz",51.337746,11.939494
de:15088:9714,"Geusa, Schule",51.335802,11.941005
de:15084:4071,Geußnitz,51.016889,12.184137
de:16077:12436,Gieba (Saara),50.915657,12.476104
de:15084:4209,Giebelroth (Heuckewalde),50.969342,12.135952
de:15084:5645,Gieckau,51.135332,11.883450
de:15089:8011632,Giersleben,51.764600,11.568545
de:16077:12065,Gimmel (Altkirchen),50.928556,12.322968
de:15088:39606,"Gimritz, Am Mühlberg",51.564589,11.872956
de:15088:9836,"Gimritz, Wettiner Landstr.",51.566818,11.870774
de:15084:4175,Gladitz (Döschwitz),51.072460,12.059975
de:14729:12206,Glasten (Bad Lausick),51.157832,12.698244
de:14729:30222,"Glasten (Bad Lausick), Parthequelle",51.153758,12.731063
de:14627:5750,Glaubitz (Riesa),51.317562,13.365435
de:14522:80200,Glaucha (Zschaitz-Ottewig),51.170243,13.206571
de:14730:11242,"Glaucha, Abzweig",51.548301,12.578773
de:14730:10644,"Glaucha, Elsteiche",51.540420,12.578600
de:14730:10957,"Glaucha, Mühle",51.564511,12.563513
de:14730:10958,"Glaucha, Wartehalle",51.558886,12.572536
de:14524:10800,Glauchau (Sachs) ,50.828524,12.548646
de:15084:4204,Gleina (Tröglitz),51.044907,12.183835
de:16077:31130,"Gleina (b. Altenburg), Am Spielplatz",50.937825,12.392752
de:16077:13193,"Gleina (b. Altenburg), B7",50.937027,12.395711
de:15084:5685,Gleina (b. Laucha),51.256910,11.717855
de:15084:5683,"Gleina (b. Laucha), Schule",51.257355,11.723440
de:15084:5675,"Gleina, Abzweig Müncheroda",51.239334,11.737457
de:14522:80201,"Gleisberg (Roßwein), Alte Waage",51.075523,13.237293
de:14522:80019,"Gleisberg (Roßwein), Bahnhaus",51.068476,13.226014
de:14522:80077,"Gleisberg (Roßwein), Wendestelle",51.077203,13.241045
de:14522:80017,"Gleisberg-Marbach, Bahnhof (Bus)",51.065589,13.240153
de:14730:39901,"Glesien (Schkeuditz), Armstrongstr.",51.442774,12.234996
de:14730:12736,"Glesien (Schkeuditz), Ernst-Thälmann-Str.",51.441703,12.229496
de:14730:22570,"Glesien (Schkeuditz), Karl-Liebknecht-Str.",51.443942,12.224575
de:14730:12737,"Glesien (Schkeuditz), Kölsaer Str.",51.446485,12.224970
de:14730:10878,"Glesien (Schkeuditz), Schafsteich",51.445740,12.221982
de:14730:10908,"Glesien (Schkeuditz), Siebelstr.",51.445920,12.232427
de:14730:6010,"Glesien (Schkeuditz), Werlitzscher Str.",51.441833,12.213319
de:14730:17348,"Glossen, Bahnhof (Bus)",51.241882,12.996117
de:14730:17349,"Glossen, Siedlung",51.244016,12.992118
de:15089:8010084,Gnadau,51.979599,11.781150
de:14729:12937,Gnandstein,51.017746,12.573815
de:14730:10955,Gniebitz (Trossin),51.611508,12.783422
de:15088:9725,Goddula (Bad Dürrenberg),51.274342,12.066903
de:15084:4142,Golben (Bergisdorf),51.021690,12.115863
de:16077:12574,Goldschau (b. Schmölln),50.905133,12.458068
de:15084:4118,"Goldschau, Abzweig Lindau",51.060152,11.892013
de:15084:4119,"Goldschau, Ort",51.062928,11.898265
de:15088:9848,"Gollma (Landsberg), Delitzscher Str.",51.515820,12.169186
de:15088:30705,"Gollma (Landsberg), Franz-Salomon-Str.",51.516899,12.169535
de:14730:11252,"Gollmenz (Schönwölkau), Abzweig n. Wölkau",51.500867,12.473969
de:14730:13268,"Gollmenz (Schönwölkau), Am Teich",51.507501,12.476132
de:14730:13273,"Gollmenz (Schönwölkau), B2",51.508554,12.477927
de:12066:900435527,Gollmitz (Niederlausitz) ,51.703335,13.883834
de:15084:4487,Golzen,51.219777,11.639415
de:14729:20263,"Golzern (Nerchau), Bergstr.",51.246433,12.787085
de:14729:30223,"Golzern (Nerchau), Fabrikstr.",51.248017,12.772614
de:14729:16908,"Golzern (Nerchau), Schmorditzer Str.",51.250239,12.776206
de:15086:8011673,Gommern,52.074002,11.838780
de:14730:13090,"Gordemitz (Jesewitz), B87",51.412298,12.544690
de:14730:11868,"Gordemitz (Jesewitz), Siedlung",51.416857,12.546179
de:14729:16909,Gornewitz (Nerchau),51.282911,12.804170
de:14522:80204,"Gorschmitz (Leisnig), Wendestelle",51.158563,12.894598
de:15088:15874,"Gorsleben, Kirche",51.540199,11.755618
de:15088:31136,"Gorsleben, Landesstraße",51.542132,11.760793
de:15088:30936,"Gorsleben, Zum Herzfeld",51.541648,11.760621
de:15084:725,"Goseck, Bergschlösschen",51.193570,11.872764
de:15084:3511,"Goseck, Kochs Garten",51.197281,11.870305
de:14522:80205,Goselitz (Zschaitz-Ottewig),51.172700,13.162859
de:03153:5982,Goslar,51.911573,10.421436
de:15084:3325,Gostau (Sössen),51.219738,12.111491
de:14730:12929,Gostemitz (Jesewitz),51.418091,12.593560
de:16067:8010136,Gotha,50.939070,10.712568
de:14730:12928,Gotha (b. Eilenburg),51.412979,12.610371
de:14730:30303,"Gotha (b. Eilenburg), Schäferei",51.412960,12.621457
de:15088:9853,"Gottenz, Thomas-Müntzer Str.",51.450268,12.132636
de:15088:9855,Gottgau Mühlenstr.,51.643907,11.896222
de:14713:11131,"Gottscheina (Leipzig), Am Ring",51.425098,12.479202
de:14713:15735,"Gottscheina (Leipzig), Siedlung",51.421201,12.476907
